,person,event,label,Bom,timestamp,mean_conversion,vistas mayor a 2
14754,c6ba975a,3.0,0,6.0,,0.0,True
14755,c6bdfde4,1.4,1,28.0,,0.0,True
14756,c6cac37f,3.5,0,20.0,,0.0,True
14757,c6cc6746,1.0,0,5.0,,0.0,True
14758,c6d021dd,1.0,0,3.0,,0.0,True
14759,c6dc20d6,1.0,0,0.0,,0.0,False
14760,c6e09aab,1.0,0,16.0,,0.0,True
14761,c6e46d0b,1.0,0,5.0,,0.0,True
14762,c6e93f41,1.0,0,4.0,,0.0,True
14763,c6eb5be5,2.75,0,32.0,,0.0,True
14764,c6eca7e6,1.0,0,15.0,1.0,0.16666666666666666,True
14765,c6f24888,1.0,0,8.0,1.0,0.16666666666666666,True
14766,c6f2a39e,1.0,0,4.0,,0.0,True
14767,c6f4b4fe,1.0,0,4.0,1.0,0.16666666666666666,True
14768,c6fa716d,9.142857142857142,0,71.0,3.0,0.5,True
14769,c6fa903b,1.0,0,2.0,,0.0,False
14770,c7003c3a,2.0,0,1.0,,0.0,False
14771,c7020929,2.6666666666666665,0,9.0,,0.0,True
14772,c705a120,3.0,0,5.0,,0.0,True
14773,c705f6a0,1.3333333333333333,0,42.0,,0.0,True
14774,c7070f93,1.4,0,15.0,,0.0,True
14775,c709ba11,2.0,0,6.0,,0.0,True
14776,c70a89fa,1.0,0,0.0,,0.0,True
14777,c70c10d9,1.0,0,2.0,,0.0,False
14778,c710c681,1.0,0,3.0,,0.0,True
14779,c715dba2,1.0,0,1.0,,0.0,False
14780,c71be0c1,4.5,0,28.0,1.0,0.16666666666666666,True
14781,c71ce8ab,1.0,0,6.0,,0.0,True
14782,c7214a20,1.5,0,1.0,,0.0,True
14783,c726c306,1.5,0,3.0,,0.0,True
14784,c7287095,1.5,0,4.0,,0.0,True
14785,c7296f75,1.75,0,2.0,,0.0,True
14786,c729ffc9,2.0,0,17.0,,0.0,True
14787,c731f37b,3.0,0,6.0,,0.0,True
14788,c73c23d6,1.0,0,2.0,,0.0,False
14789,c746f37c,3.1666666666666665,0,58.0,,0.0,True
14790,c7470f99,1.0,0,5.0,,0.0,True
14791,c7494aae,2.4,0,59.0,,0.0,True
14792,c74c9f61,3.0,0,9.0,,0.0,True
14793,c754e874,1.0,0,0.0,,0.0,False
14794,c756630f,1.0,0,30.0,,0.0,True
14795,c762f8a4,2.25,0,20.0,,0.0,True
14796,c7641d93,1.0,1,10.0,2.0,0.3333333333333333,True
14797,c765a2f4,1.0,0,5.0,,0.0,False
14798,c7670a98,1.0,0,7.0,,0.0,True
14799,c767dee4,1.0,0,1.0,,0.0,True
14800,c769b2c3,1.0,0,13.0,,0.0,True
14801,c76d8349,1.0,0,0.0,1.0,0.16666666666666666,True
14802,c76e75f3,2.0,0,4.0,,0.0,False
14803,c76fcd8c,1.0,0,5.0,,0.0,True
14804,c7704fd4,1.25,0,7.0,,0.0,True
14805,c7741bdd,2.5,0,2.0,,0.0,True
14806,c775d21a,2.6666666666666665,0,75.0,2.0,0.3333333333333333,True
14807,c775f78d,1.0,0,0.0,,0.0,True
14808,c779237f,11.857142857142858,1,171.0,2.0,0.3333333333333333,True
14809,c779ba69,1.0,0,9.0,,0.0,True
14810,c77cacc8,1.0,0,2.0,,0.0,False
14811,c77e1d22,2.6,0,0.0,1.0,0.16666666666666666,False
14812,c77e1e22,1.0,0,3.0,,0.0,False
14813,c77f16fc,1.0,0,18.0,,0.0,True
14814,c77fa934,2.0,0,0.0,2.0,0.3333333333333333,True
14815,c78112d9,1.6666666666666667,0,4.0,2.0,0.3333333333333333,True
14816,c781a7cf,1.3333333333333333,0,17.0,,0.0,True
14817,c7837bdb,1.0,0,6.0,,0.0,True
14818,c7846b27,2.0,0,5.0,,0.0,True
14819,c78495ea,3.0,0,5.0,,0.0,True
14820,c7894704,1.3333333333333333,0,19.0,,0.0,True
14821,c78a6661,1.6666666666666667,0,5.0,,0.0,False
14822,c78a6722,1.0,0,0.0,,0.0,False
14823,c790b67d,2.0,0,1.0,,0.0,True
14824,c791db0a,1.0,0,0.0,,0.0,True
14825,c792a751,2.0,1,12.0,,0.0,True
14826,c792bb6b,1.0,0,2.0,,0.0,False
14827,c794043f,1.0,0,13.0,1.0,0.16666666666666666,True
14828,c79472e2,1.3333333333333333,0,43.0,,0.0,True
14829,c797e7a0,1.5,0,8.0,,0.0,True
14830,c7a15318,1.0,0,7.0,,0.0,True
14831,c7a44f62,4.428571428571429,0,145.0,7.0,1.1666666666666667,True
14832,c7a69a40,2.5,0,24.0,,0.0,True
14833,c7a8a256,2.0,0,17.0,,0.0,True
14834,c7b0fc4a,1.0,0,1.0,,0.0,True
14835,c7b50d64,1.0,0,8.0,,0.0,True
14836,c7b90f94,1.5,1,10.0,,0.0,True
14837,c7b9e364,1.5,0,3.0,,0.0,True
14838,c7bb241e,2.5,0,20.0,,0.0,True
14839,c7bd1204,1.0,0,4.0,1.0,0.16666666666666666,True
14840,c7bd584a,14.571428571428573,0,53.0,1.0,0.16666666666666666,True
14841,c7c09ebe,1.0,0,0.0,,0.0,False
14842,c7c44cc9,4.142857142857143,0,87.0,,0.0,True
14843,c7c451c8,1.0,0,6.0,,0.0,True
14844,c7c5dda0,1.0,0,12.0,1.0,0.16666666666666666,True
14845,c7c91b8c,4.0,0,18.0,,0.0,True
14846,c7cc2c23,11.0,1,592.0,5.0,0.8333333333333334,True
14847,c7cdfce8,2.8571428571428568,0,40.0,,0.0,True
14848,c7d13767,1.0,0,1.0,,0.0,False
14849,c7da446d,1.5,0,1.0,,0.0,True
14850,c7dba464,1.0,0,5.0,,0.0,False
14851,c7e30bf2,1.0,0,7.0,,0.0,True
14852,c7e3d311,1.0,0,4.0,,0.0,True
14853,c7e4307a,1.3333333333333333,0,26.0,,0.0,True
14854,c7e64edd,1.0,0,21.0,1.0,0.16666666666666666,True
14855,c7e8bef5,2.4,0,2.0,,0.0,True
14856,c7eaaf70,1.0,0,5.0,,0.0,True
14857,c7f20754,1.0,0,9.0,,0.0,True
14858,c7f3a594,1.0,0,2.0,,0.0,True
14859,c7fb76e9,2.0,0,3.0,,0.0,False
14860,c7fba740,2.0,0,17.0,,0.0,True
14861,c8017cd2,1.5,1,19.0,,0.0,True
14862,c805b89b,1.0,0,3.0,,0.0,False
14863,c813213c,3.1428571428571432,0,37.0,,0.0,True
14864,c8133d29,1.0,0,11.0,,0.0,True
14865,c8147c0f,1.5,0,6.0,,0.0,True
14866,c8147ebf,1.0,0,2.0,,0.0,True
14867,c814bd08,1.3333333333333333,0,4.0,,0.0,True
14868,c8199c95,1.0,0,1.0,,0.0,True
14869,c81fa4ff,1.0,0,0.0,,0.0,True
14870,c82372ae,2.0,0,0.0,,0.0,False
14871,c8246873,1.25,0,1.0,,0.0,True
14872,c829ffd4,2.0,0,2.0,,0.0,False
14873,c82dfdbb,2.0,0,15.0,,0.0,True
14874,c8302549,2.0,1,19.0,,0.0,True
14875,c83762e7,1.0,0,4.0,,0.0,True
14876,c83bde03,1.0,0,0.0,,0.0,False
14877,c83f06e6,1.0,0,2.0,,0.0,False
14878,c84a39e9,1.0,0,7.0,,0.0,True
14879,c84c7a32,1.0,0,3.0,,0.0,True
14880,c84ef938,1.0,0,7.0,,0.0,True
14881,c850a0eb,1.0,0,2.0,,0.0,False
14882,c853e8e6,1.0,0,1.0,,0.0,False
14883,c85570bb,3.0,0,29.0,,0.0,True
14884,c85585a5,1.0,0,14.0,,0.0,True
14885,c85602cf,1.0,0,6.0,,0.0,True
14886,c856b125,2.0,0,3.0,,0.0,True
14887,c857d06f,2.0,0,29.0,,0.0,True
14888,c8581d3c,2.4,0,0.0,,0.0,True
14889,c8595b3a,1.0,0,6.0,,0.0,False
14890,c85bd0cb,1.0,0,4.0,,0.0,True
14891,c8626e17,1.5,0,5.0,,0.0,True
14892,c8632ef0,1.0,0,3.0,,0.0,True
14893,c86503d8,1.0,0,0.0,,0.0,False
14894,c86d8231,1.0,0,2.0,,0.0,False
14895,c8706d34,1.0,0,12.0,,0.0,True
14896,c870d10f,1.0,0,0.0,,0.0,False
14897,c871eca2,1.3333333333333333,0,9.0,,0.0,True
14898,c8746ced,1.0,0,0.0,,0.0,False
14899,c87880a3,1.0,0,5.0,,0.0,True
14900,c879bf57,2.4285714285714284,0,44.0,,0.0,True
14901,c87a8f97,1.0,0,5.0,,0.0,False
14902,c87d1184,8.142857142857142,0,118.0,,0.0,True
14903,c87d1b9a,1.0,0,13.0,,0.0,True
14904,c87e0f9d,1.0,0,2.0,,0.0,True
14905,c87e6769,1.0,0,5.0,,0.0,True
14906,c885cc2f,6.6,0,93.0,,0.0,True
14907,c889cf1c,1.0,0,3.0,,0.0,False
14908,c88c5e54,1.0,0,1.0,,0.0,False
14909,c88e990f,2.4,0,24.0,,0.0,True
14910,c8945f55,1.0,0,4.0,,0.0,True
14911,c8956fe2,1.0,0,1.0,,0.0,False
14912,c89a60f4,1.0,0,3.0,,0.0,False
14913,c89af76f,1.0,0,3.0,,0.0,True
14914,c89b713e,4.0,0,39.0,1.0,0.16666666666666666,True
14915,c89bf0dc,1.0,0,5.0,,0.0,False
14916,c89c5093,3.5,0,30.0,,0.0,True
14917,c89cd18d,1.0,0,45.0,,0.0,True
14918,c89cf7cc,2.0,0,12.0,,0.0,True
14919,c8a0816f,1.5,0,2.0,,0.0,True
14920,c8a2123e,1.0,0,23.0,,0.0,True
14921,c8a9c1c9,1.0,0,9.0,,0.0,True
14922,c8ab3422,1.0,0,3.0,,0.0,False
14923,c8abbc04,2.5,0,0.0,,0.0,True
14924,c8aebe6d,16.428571428571427,0,295.0,,0.0,True
14925,c8b00e2d,1.0,0,1.0,,0.0,False
14926,c8b6c7b3,1.8333333333333333,0,41.0,,0.0,True
14927,c8be920e,2.0,0,13.0,,0.0,True
14928,c8d0098a,1.0,0,1.0,,0.0,False
14929,c8dc8c54,1.5,0,7.0,,0.0,True
14930,c8e25442,14.285714285714285,0,395.0,,0.0,True
14931,c8e92f4e,2.0,0,4.0,,0.0,True
14932,c8e97a97,1.75,0,34.0,,0.0,True
14933,c8ebf7f9,3.7142857142857135,0,64.0,,0.0,True
14934,c8ec3492,1.0,0,0.0,1.0,0.16666666666666666,False
14935,c8eefb0a,1.0,0,9.0,,0.0,True
14936,c8f4b881,2.4,0,26.0,,0.0,True
14937,c8f61bf3,1.0,0,5.0,,0.0,True
14938,c8f86ff2,1.0,0,0.0,,0.0,True
14939,c9022574,1.0,0,2.0,,0.0,False
14940,c9067886,1.3333333333333333,0,31.0,,0.0,True
14941,c90a4f3a,1.0,0,0.0,,0.0,False
14942,c90a621b,1.0,0,2.0,,0.0,False
14943,c90f2e71,1.0,0,1.0,,0.0,False
14944,c911adcb,1.0,0,0.0,,0.0,True
14945,c9154a44,1.0,0,0.0,,0.0,False
14946,c91ae64f,1.6666666666666667,0,10.0,,0.0,True
14947,c91e61f6,1.0,0,1.0,,0.0,False
14948,c9230963,2.0,0,35.0,,0.0,True
14949,c9241755,1.0,0,4.0,1.0,0.16666666666666666,False
14950,c9289485,1.0,0,2.0,,0.0,False
14951,c929454c,1.0,0,1.0,,0.0,True
14952,c92d9b21,1.0,0,0.0,,0.0,False
14953,c92e5bbe,2.5,0,11.0,,0.0,True
14954,c936773e,1.75,0,10.0,,0.0,True
14955,c93789af,1.8,1,5.0,,0.0,True
14956,c93b5a28,1.0,0,61.0,1.0,0.16666666666666666,True
14957,c93b8111,1.0,0,10.0,,0.0,True
14958,c93e5806,1.0,0,11.0,,0.0,True
14959,c93fa696,1.0,0,0.0,,0.0,False
14960,c943c384,1.5,1,20.0,,0.0,True
14961,c9470dd7,1.0,0,0.0,,0.0,False
14962,c9481a71,1.0,0,2.0,,0.0,False
14963,c9518dd9,1.0,0,2.0,,0.0,False
14964,c9552fad,1.0,0,0.0,,0.0,False
14965,c958623d,1.0,0,4.0,,0.0,False
14966,c963da7e,1.0,0,8.0,,0.0,True
14967,c96b63f0,2.4285714285714284,0,33.0,,0.0,True
14968,c9727e3d,1.0,0,16.0,,0.0,True
14969,c974c674,3.0,0,20.0,3.0,0.5,True
14970,c9755377,1.0,0,7.0,,0.0,True
14971,c9766b29,2.4285714285714284,0,17.0,,0.0,True
14972,c97c6f27,1.0,0,10.0,,0.0,True
14973,c97fdde8,1.0,0,0.0,,0.0,False
14974,c985acf8,1.25,0,8.0,,0.0,True
14975,c985c43c,1.0,0,1.0,1.0,0.16666666666666666,False
14976,c98a357a,2.25,0,20.0,,0.0,True
14977,c98edc6c,1.0,0,0.0,,0.0,False
14978,c99129dc,2.0,0,3.0,,0.0,True
14979,c997d392,1.6666666666666667,0,7.0,2.0,0.3333333333333333,False
14980,c9992425,2.0,0,9.0,,0.0,True
14981,c99acf3e,1.3333333333333333,0,13.0,,0.0,True
14982,c99e92ca,1.0,0,0.0,,0.0,False
14983,c9a0080d,1.0,0,0.0,,0.0,False
14984,c9a13df3,1.0,0,0.0,,0.0,False
14985,c9a2036f,1.0,0,5.0,,0.0,True
14986,c9a25be4,1.0,0,0.0,,0.0,True
14987,c9a42db4,1.0,0,1.0,,0.0,False
14988,c9a79073,1.8,0,20.0,,0.0,True
14989,c9a83ddf,4.75,1,22.0,,0.0,True
14990,c9aeaf7f,1.5,0,9.0,,0.0,True
14991,c9b10669,1.0,0,1.0,,0.0,False
14992,c9b1aaa2,1.5,0,6.0,,0.0,False
14993,c9b327e1,1.0,0,4.0,,0.0,True
14994,c9b56b4a,1.0,0,1.0,,0.0,True
14995,c9b683a0,1.0,0,2.0,,0.0,False
14996,c9b8c0cf,1.0,0,9.0,,0.0,True
14997,c9b986b7,1.5,0,5.0,,0.0,True
14998,c9baca4e,1.0,0,3.0,,0.0,False
14999,c9bb360f,1.0,0,3.0,,0.0,False
15000,c9c2e7ba,1.0,0,2.0,,0.0,False
15001,c9c3348d,1.0,0,2.0,,0.0,False
15002,c9c59030,1.0,1,1.0,,0.0,True
15003,c9c822d0,2.0,1,16.0,,0.0,True
15004,c9c96c81,3.1428571428571432,1,104.0,6.0,1.0,True
15005,c9cafdc3,1.0,0,8.0,,0.0,False
15006,c9ceb947,2.0,0,10.0,,0.0,True
15007,c9cfc7ee,1.0,0,1.0,,0.0,False
15008,c9cfe093,1.6666666666666667,0,12.0,,0.0,True
15009,c9d864f1,1.0,0,3.0,,0.0,True
15010,c9da07b0,1.0,0,0.0,,0.0,False
15011,c9df5bb7,1.0,0,22.0,,0.0,True
15012,c9e1440b,1.6666666666666667,0,10.0,,0.0,True
15013,c9e57202,1.0,0,6.0,,0.0,True
15014,c9e8f74e,1.0,0,1.0,,0.0,False
15015,c9ef3a47,3.8333333333333335,0,49.0,2.0,0.3333333333333333,True
15016,c9ef5210,1.0,0,1.0,,0.0,False
15017,c9efd535,1.0,0,6.0,,0.0,True
15018,c9f31b77,1.0,0,8.0,,0.0,True
15019,c9f5d4c3,1.0,0,0.0,,0.0,False
15020,c9f92575,1.0,0,6.0,,0.0,True
15021,c9fb1caf,2.0,0,11.0,1.0,0.16666666666666666,True
15022,c9fee5bc,1.5714285714285714,0,23.0,,0.0,True
15023,c9ffb00a,4.0,0,5.0,2.0,0.3333333333333333,True
15024,ca01d8c7,1.0,0,16.0,1.0,0.16666666666666666,True
15025,ca083c0f,2.0,0,11.0,2.0,0.3333333333333333,True
15026,ca098197,2.0,0,81.0,3.0,0.5,True
15027,ca0c0580,10.142857142857142,0,118.0,,0.0,True
15028,ca0f9dae,1.0,0,3.0,,0.0,True
15029,ca13afc4,1.0,0,3.0,,0.0,False
15030,ca1bd2d9,1.0,0,0.0,1.0,0.16666666666666666,True
15031,ca1e5fad,1.0,0,2.0,,0.0,False
15032,ca20f148,2.0,0,8.0,,0.0,True
15033,ca24dc30,1.3333333333333333,1,1.0,,0.0,True
15034,ca27c349,1.0,0,2.0,,0.0,False
15035,ca2a481a,1.0,0,6.0,,0.0,True
15036,ca2dab02,2.0,0,0.0,,0.0,True
15037,ca2f8c80,3.0,0,7.0,,0.0,True
15038,ca353f47,1.0,0,5.0,1.0,0.16666666666666666,False
15039,ca3e4227,1.0,0,0.0,,0.0,False
15040,ca3e78ba,1.0,0,1.0,,0.0,True
15041,ca4bf6a6,1.0,0,4.0,,0.0,False
15042,ca4c76bc,3.0,0,4.0,,0.0,True
15043,ca5a76a8,1.0,0,3.0,,0.0,False
15044,ca5cb1d3,4.6,0,9.0,3.0,0.5,True
15045,ca6249a3,1.0,0,3.0,,0.0,True
15046,ca6641dc,3.8571428571428568,1,20.0,,0.0,True
15047,ca66b940,1.0,0,0.0,,0.0,True
15048,ca670d29,5.0,0,9.0,,0.0,True
15049,ca6a0908,1.0,0,1.0,,0.0,False
15050,ca6c1a60,3.0,0,26.0,,0.0,True
15051,ca701f6d,3.0,0,13.0,,0.0,True
15052,ca70f030,2.0,0,7.0,,0.0,True
15053,ca741cfc,1.0,0,1.0,,0.0,True
15054,ca7a900c,1.0,0,18.0,1.0,0.16666666666666666,True
15055,ca856251,1.3333333333333333,0,1.0,,0.0,False
15056,ca8beb0c,1.0,0,0.0,,0.0,False
15057,ca927cf6,1.75,0,12.0,,0.0,True
15058,ca9e0b93,1.5,0,7.0,,0.0,True
15059,ca9e125e,1.5,0,12.0,,0.0,True
15060,ca9ff15f,1.0,0,3.0,,0.0,False
15061,caa2ec84,1.0,0,2.0,,0.0,False
15062,caa2f2af,1.0,0,14.0,,0.0,True
15063,caaa8d74,2.0,0,12.0,,0.0,True
15064,caabcab6,1.0,0,5.0,,0.0,True
15065,cab4b7c2,1.0,0,0.0,,0.0,False
15066,cab76346,1.0,0,2.0,,0.0,True
15067,caba733d,1.0,0,41.0,,0.0,True
15068,cabbf33d,3.0,0,12.0,,0.0,True
15069,cac0d316,1.25,0,45.0,,0.0,True
15070,cac589bf,1.0,0,2.0,,0.0,False
15071,caca5057,2.0,0,6.0,,0.0,True
15072,caca9648,3.0,0,21.0,1.0,0.16666666666666666,True
15073,cad1d40d,1.0,0,11.0,,0.0,True
15074,cada1cf5,2.0,0,8.0,,0.0,True
15075,cadccad7,1.25,0,6.0,,0.0,True
15076,cae13d10,3.0,0,24.0,,0.0,True
15077,cae322fd,2.5,0,25.0,2.0,0.3333333333333333,True
15078,cae6d919,3.0,0,5.0,,0.0,True
15079,caebd81f,5.0,0,39.0,,0.0,True
15080,caf78a46,2.0,0,61.0,,0.0,True
15081,cafda715,1.0,0,4.0,,0.0,True
15082,cafdff00,2.0,0,4.0,,0.0,False
15083,cb007370,1.0,0,2.0,,0.0,False
15084,cb015e4a,1.8,0,6.0,,0.0,True
15085,cb032a7f,1.0,0,6.0,,0.0,True
15086,cb0815f4,1.0,0,1.0,,0.0,False
15087,cb0d3339,1.0,0,2.0,,0.0,False
15088,cb0e1f46,2.0,1,16.0,,0.0,True
15089,cb0e3cb7,3.2,0,35.0,,0.0,True
15090,cb0e718b,1.0,0,4.0,,0.0,True
15091,cb0f3f5e,1.0,0,1.0,,0.0,False
15092,cb14e299,1.0,0,0.0,,0.0,False
15093,cb153bb8,1.0,0,17.0,,0.0,True
15094,cb15b57e,4.4,0,19.0,,0.0,True
15095,cb176aed,5.0,0,9.0,,0.0,True
15096,cb199c75,1.0,0,2.0,,0.0,True
15097,cb1a9edf,1.0,0,8.0,,0.0,True
15098,cb1d7c21,1.0,0,4.0,,0.0,True
15099,cb1f62fc,4.0,0,9.0,,0.0,True
15100,cb1f7fee,1.6666666666666667,0,3.0,,0.0,True
15101,cb229b8b,1.0,0,8.0,,0.0,False
15102,cb265e89,1.0,0,9.0,,0.0,True
15103,cb272bb6,2.0,0,11.0,2.0,0.3333333333333333,True
15104,cb2e5ad2,1.5,0,13.0,,0.0,True
15105,cb2e99bb,1.0,0,35.0,,0.0,True
15106,cb2ed230,1.0,0,2.0,,0.0,False
15107,cb2fee13,2.25,0,48.0,3.0,0.5,True
15108,cb373231,1.0,0,12.0,,0.0,True
15109,cb437362,2.571428571428572,0,82.0,,0.0,True
15110,cb446336,3.0,0,8.0,,0.0,True
15111,cb538664,1.6666666666666667,0,7.0,,0.0,True
15112,cb549a59,2.0,1,0.0,,0.0,True
15113,cb596558,1.6,0,9.0,,0.0,True
15114,cb642565,1.0,0,2.0,,0.0,True
15115,cb66454f,1.0,0,7.0,1.0,0.16666666666666666,True
15116,cb67cccc,1.0,0,1.0,,0.0,False
15117,cb6b9b47,1.0,0,1.0,,0.0,True
15118,cb707309,1.5714285714285714,1,19.0,,0.0,True
15119,cb707e72,1.0,0,1.0,,0.0,True
15120,cb734621,1.0,0,15.0,,0.0,True
15121,cb7ac002,1.0,0,4.0,,0.0,False
15122,cb7bd191,1.0,0,20.0,,0.0,True
15123,cb7e3c0f,1.0,0,2.0,,0.0,False
15124,cb7f45c4,1.7142857142857142,0,15.0,1.0,0.16666666666666666,True
15125,cb7f825c,1.0,0,3.0,,0.0,False
15126,cb806be6,1.0,0,4.0,,0.0,True
15127,cb813147,1.5,0,40.0,,0.0,True
15128,cb831c22,1.0,0,6.0,,0.0,True
15129,cb856018,1.0,0,2.0,,0.0,False
15130,cb85b8eb,1.0,0,0.0,,0.0,False
15131,cb85e914,2.2,0,93.0,,0.0,True
15132,cb864497,2.333333333333333,0,15.0,,0.0,True
15133,cb86514a,1.0,0,10.0,,0.0,True
15134,cb8790ee,1.0,0,6.0,,0.0,False
15135,cb87cde4,1.0,0,7.0,,0.0,True
15136,cb88ff41,2.0,0,2.0,,0.0,True
15137,cb9165fb,1.0,0,12.0,,0.0,True
15138,cb91a1a6,2.0,0,0.0,,0.0,False
15139,cb9389a8,1.25,0,13.0,,0.0,True
15140,cb9905c7,1.0,0,0.0,,0.0,False
15141,cb99d9f9,1.0,0,6.0,,0.0,True
15142,cb9a2a4a,1.0,0,3.0,,0.0,False
15143,cb9b008b,2.5,0,15.0,1.0,0.16666666666666666,True
15144,cba71a38,1.0,0,0.0,,0.0,False
15145,cba73a74,1.0,0,17.0,,0.0,True
15146,cba8e4e5,5.0,0,129.0,,0.0,True
15147,cba8fb47,1.6666666666666667,1,16.0,,0.0,True
15148,cbadfe11,1.5,1,11.0,,0.0,True
15149,cbb23a50,1.5,0,7.0,,0.0,True
15150,cbb7055d,3.0,0,7.0,,0.0,True
15151,cbbbc0ac,1.4,0,7.0,,0.0,True
15152,cbbfa479,1.0,0,2.0,,0.0,True
15153,cbc18702,1.0,0,1.0,,0.0,True
15154,cbc5ba50,5.25,0,37.0,3.0,0.5,True
15155,cbcb91ae,1.0,0,9.0,,0.0,True
15156,cbcd5543,2.7142857142857144,0,65.0,,0.0,True
15157,cbd1fda5,1.0,0,1.0,,0.0,True
15158,cbd4f5fd,1.75,0,16.0,,0.0,True
15159,cbdf722a,1.0,0,3.0,,0.0,True
15160,cbe6eb0d,1.25,0,12.0,,0.0,True
15161,cbe7e6b6,1.0,0,2.0,,0.0,False
15162,cbe8c0e8,1.0,0,0.0,,0.0,False
15163,cbe8d486,2.0,0,17.0,,0.0,True
15164,cbe988a0,1.0,0,2.0,,0.0,False
15165,cbe98c1b,1.0,0,4.0,,0.0,True
15166,cbec08c5,1.8333333333333333,0,7.0,1.0,0.16666666666666666,True
15167,cbeff44e,2.0,0,5.0,,0.0,True
15168,cbf72733,2.0,0,7.0,,0.0,True
15169,cbf76c34,1.5,0,15.0,,0.0,True
15170,cbf799ee,1.0,0,2.0,,0.0,False
15171,cbf7f92f,1.8,0,15.0,,0.0,True
15172,cbff6e32,1.0,0,6.0,,0.0,True
15173,cbffa03c,3.0,0,26.0,,0.0,True
15174,cc07bc6b,1.0,0,2.0,,0.0,False
15175,cc07e754,3.0,1,62.0,,0.0,True
15176,cc0a39e7,1.0,0,1.0,,0.0,False
15177,cc0da949,1.0,0,0.0,,0.0,False
15178,cc10d938,2.0,1,5.0,,0.0,True
15179,cc17c380,1.0,0,0.0,,0.0,False
15180,cc1bf4d2,1.0,0,1.0,,0.0,False
15181,cc1ea2fe,2.0,0,5.0,,0.0,True
15182,cc21e731,1.0,0,3.0,,0.0,False
15183,cc2a7455,3.571428571428572,0,37.0,,0.0,True
15184,cc2e8c05,1.0,0,32.0,1.0,0.16666666666666666,True
15185,cc302ed6,1.0,0,3.0,,0.0,False
15186,cc3248b2,2.0,0,4.0,,0.0,False
15187,cc3842ae,1.0,0,0.0,,0.0,False
15188,cc38aa33,1.0,0,6.0,,0.0,False
15189,cc407ad6,1.3333333333333333,0,3.0,,0.0,True
15190,cc428112,1.0,0,1.0,,0.0,False
15191,cc48ed7b,1.3333333333333333,0,2.0,,0.0,True
15192,cc4ab933,2.5,0,6.0,,0.0,True
15193,cc4fe124,2.8,0,41.0,,0.0,True
15194,cc57a239,1.0,0,0.0,,0.0,False
15195,cc59ab30,7.0,1,56.0,2.0,0.3333333333333333,True
15196,cc5a6757,1.0,0,0.0,,0.0,False
15197,cc5c0b8e,4.571428571428571,0,131.0,1.0,0.16666666666666666,True
15198,cc5e0951,1.0,0,11.0,,0.0,True
15199,cc5ef260,1.0,0,1.0,,0.0,False
15200,cc5f9bdb,1.6666666666666667,0,28.0,1.0,0.16666666666666666,True
15201,cc6133cf,1.0,0,2.0,,0.0,False
15202,cc61955b,1.0,0,1.0,,0.0,True
15203,cc699ec2,1.6666666666666667,0,13.0,,0.0,True
15204,cc6e6abb,2.0,0,4.0,,0.0,False
15205,cc73b33e,1.3333333333333333,0,5.0,,0.0,True
15206,cc804dee,2.5,0,9.0,,0.0,True
15207,cc806b4b,1.0,0,1.0,,0.0,False
15208,cc82e97b,2.0,0,3.0,,0.0,True
15209,cc8e3dc7,1.0,0,6.0,,0.0,True
15210,cc91c67a,1.0,0,0.0,,0.0,False
15211,cc99dc3c,2.0,0,10.0,,0.0,True
15212,cca04441,1.0,1,8.0,,0.0,True
15213,cca0a67b,1.0,0,3.0,,0.0,False
15214,cca441d0,1.0,0,0.0,,0.0,True
15215,cca7889e,1.0,0,3.0,1.0,0.16666666666666666,True
15216,cca96282,1.25,1,6.0,,0.0,True
15217,ccab0d33,4.857142857142857,0,49.0,8.0,1.3333333333333333,True
15218,ccaf49db,1.0,0,11.0,,0.0,True
15219,ccb3c125,1.0,0,2.0,,0.0,False
15220,ccbde2a4,2.7142857142857144,0,75.0,2.0,0.3333333333333333,True
15221,ccc07fcb,1.0,0,0.0,,0.0,False
15222,ccc4a461,1.5,0,1.0,2.0,0.3333333333333333,False
15223,ccc5daa4,1.0,0,14.0,,0.0,True
15224,ccd14e38,1.0,0,4.0,,0.0,True
15225,ccd23c30,1.0,0,0.0,,0.0,False
15226,ccd9c9e6,1.0,0,3.0,,0.0,True
15227,ccda9d37,2.0,0,13.0,,0.0,True
15228,ccdab1ba,1.0,0,9.0,,0.0,True
15229,ccdf3554,1.25,0,10.0,,0.0,True
15230,cce20daa,2.142857142857143,0,39.0,,0.0,True
15231,cce689bd,2.25,0,63.0,1.0,0.16666666666666666,True
15232,cce727cc,1.0,0,0.0,,0.0,False
15233,cce98455,1.0,0,0.0,,0.0,False
15234,ccec1049,2.142857142857143,0,46.0,1.0,0.16666666666666666,True
15235,ccec906c,1.0,0,6.0,,0.0,True
15236,ccef1c9f,1.0,0,0.0,,0.0,False
15237,ccf1bc87,1.75,0,22.0,,0.0,True
15238,cd00408e,1.0,0,3.0,,0.0,True
15239,cd02ff84,1.5,0,50.0,,0.0,True
15240,cd044046,1.0,0,19.0,,0.0,True
15241,cd0873bd,3.1428571428571432,0,25.0,,0.0,True
15242,cd0b2ac4,1.0,0,1.0,,0.0,False
15243,cd0d786b,1.0,0,2.0,,0.0,False
15244,cd14f7e9,2.333333333333333,0,3.0,,0.0,False
15245,cd17f51d,4.5,0,38.0,,0.0,True
15246,cd18c489,1.0,0,0.0,,0.0,True
15247,cd18cff5,1.0,0,4.0,,0.0,False
